theta_no,theta_bh,t_no,t_bh,sum_no,sum_bh
5.1000097300857306e-06,0.0003428999916650355,0.001740300009259954,0.0006889000069350004,0.0017454000189900398,0.001031799998600036
5.3000112529844046e-06,0.0001886999816633761,0.0013615000061690807,0.0004165999998804182,0.0013668000174220651,0.0006052999815437943
5.80001506023109e-06,0.00018469998030923307,0.0016072000144049525,0.0006193000008352101,0.0016130000294651836,0.0008039999811444432
5.299982149153948e-06,0.00023750000400468707,0.0017791999853216112,0.000523299997439608,0.0017844999674707651,0.000760800001444295
5.099980626255274e-06,0.0001894000160973519,0.001467000023694709,0.0007379000016953796,0.0014721000043209642,0.0009273000177927315
5.5000127758830786e-06,0.0005061000119894743,0.0012641999928746372,0.00043990000267513096,0.0012697000056505203,0.0009460000146646053
6.100017344579101e-06,0.00018519998411647975,0.0014672999968752265,0.00040469999657943845,0.0014734000142198056,0.0005898999806959182
5.5000127758830786e-06,0.00018659999477677047,0.0015273999888449907,0.0005171999800950289,0.0015329000016208738,0.0007037999748717993
5.299982149153948e-06,0.00018679999629966915,0.005293199996231124,0.0006167999817989767,0.005298499978380278,0.0008035999780986458
5.5000127758830786e-06,0.0001934999891091138,0.0017907999863382429,0.0004287000047042966,0.001796299999114126,0.0006221999938134104
5.4000120144337416e-06,0.00028399997972883284,0.0014513999922201037,0.0006261999951675534,0.0014568000042345375,0.0009101999748963863
4.8999791033566e-06,0.0001756999990902841,0.001440399995772168,0.00046529999235644937,0.0014452999748755246,0.0006409999914467335
5.89998671784997e-06,0.00018590001855045557,0.002003699977649376,0.0004957999917678535,0.0020095999643672258,0.0006817000103183091
5.4000120144337416e-06,0.0031497000018134713,0.002084200008539483,0.0008842000097502023,0.0020896000205539167,0.004033900011563674
5.499983672052622e-06,0.00019640001119114459,0.0020121000125072896,0.0007875999726820737,0.0020175999961793423,0.0009839999838732183
5.399982910603285e-06,0.0001883000077214092,0.0015611999842803925,0.0004259000124875456,0.0015665999671909958,0.0006142000202089548
5.1000097300857306e-06,0.0001723000023048371,0.006854299979750067,0.0008849999867379665,0.006859399989480153,0.0010572999890428036
5.4000120144337416e-06,0.00019279998377896845,0.0015226000105030835,0.0005893000052310526,0.0015280000225175172,0.0007820999890100211
6.400019628927112e-06,0.00020260000019334257,0.005149300006451085,0.005787300004158169,0.005155700026080012,0.005989900004351512
6.399990525096655e-06,0.00022330001229420304,0.0015554999990854412,0.0005102000141050667,0.0015618999896105379,0.0007335000263992697
5.4000120144337416e-06,0.0002852999896276742,0.005109199992148206,0.0009266000124625862,0.005114600004162639,0.0012119000020902604
5.5000127758830786e-06,0.00019079999765381217,0.001565599988680333,0.0005829999863635749,0.001571100001456216,0.000773799984017387
5.999987479299307e-06,0.00019260001135990024,0.0014242000179365277,0.0008224000048357993,0.001430200005415827,0.0010150000161956996
5.299982149153948e-06,0.00018930001533590257,0.0011648000217974186,0.0009643000084906816,0.0011701000039465725,0.0011536000238265842
5.199981387704611e-06,0.0001981999957934022,0.0015882000152487308,0.0006616000027861446,0.0015933999966364354,0.0008597999985795468
5.1000097300857306e-06,0.00018360000103712082,0.0011617999989539385,0.0005126000032760203,0.0011669000086840242,0.0006962000043131411
5.5000127758830786e-06,0.00018309999722987413,0.0012129000097047538,0.0010060000058729202,0.0012184000224806368,0.0011891000031027943
5.699985194951296e-06,0.00018850000924430788,0.0018703999812714756,0.0006215999892447144,0.0018760999664664268,0.0008100999984890223
5.299982149153948e-06,0.00020420001237653196,0.0014199999859556556,0.00045510000200010836,0.0014252999681048095,0.0006593000143766403
5.599984433501959e-06,0.00018550001550465822,0.0017880999948829412,0.000540599983651191,0.0017936999793164432,0.0007260999991558492
