theta_no,theta_bh,t_no,t_bh,sum_no,sum_bh
9.099981980398297e-06,0.0008181000011973083,0.010603000002447516,0.0040003000176511705,0.010612099984427914,0.004818400018848479
9.399984264746308e-06,0.0007831999973859638,0.008858699991833419,0.0026628999912645668,0.008868099976098165,0.0034460999886505306
9.300012607127428e-06,0.0007857999880798161,0.010490699991350994,0.0022776999976485968,0.010500000003958121,0.003063499985728413
9.299983503296971e-06,0.0008125000167638063,0.010236499976599589,0.003999699983978644,0.010245799960102886,0.00481220000074245
9.000010322779417e-06,0.0007591999892611057,0.009668699989560992,0.002471500018145889,0.009677699999883771,0.0032307000074069947
9.100011084228754e-06,0.0007811999821569771,0.008398600009968504,0.002014099998632446,0.008407700021052733,0.002795299980789423
8.700008038431406e-06,0.0007475999882444739,0.009417799999937415,0.002354399999603629,0.009426500007975847,0.003101999987848103
9.200011845678091e-06,0.0007664000149816275,0.01178030000301078,0.0019905999943148345,0.011789500014856458,0.002757000009296462
9.000010322779417e-06,0.0007877000025473535,0.008543699979782104,0.0018472999799996614,0.008552699990104884,0.002634999982547015
8.800008799880743e-06,0.0010113999887835234,0.012452199996914715,0.002314999990630895,0.012461000005714595,0.0033263999794144183
9.000010322779417e-06,0.0007764000038150698,0.010921099979896098,0.002608299982966855,0.010930099990218878,0.003384699986781925
9.100011084228754e-06,0.0009628999978303909,0.009703299991087988,0.002200899994932115,0.009712400002172217,0.003163799992762506
8.700008038431406e-06,0.0007744999893475324,0.01190759998280555,0.0028381999873090535,0.011916299990843982,0.003612699976656586
9.100011084228754e-06,0.0007756999984849244,0.008423099992796779,0.0029414000164251775,0.008432200003881007,0.003717100014910102
8.99998121894896e-06,0.0007697000110056251,0.009637599985580891,0.0030610999965574592,0.00964659996679984,0.0038308000075630844
9.400013368576765e-06,0.0007581999816466123,0.008857700013322756,0.0026894000184256583,0.008867100026691332,0.0034476000000722706
8.800008799880743e-06,0.0008002000104170293,0.007645900011993945,0.001939300011144951,0.007654700020793825,0.0027395000215619802
8.199975127354264e-06,0.0007777000137139112,0.00935939999180846,0.003103800001554191,0.009367599966935813,0.0038815000152681023
8.90000956133008e-06,0.000762699986808002,0.008437899989075959,0.012813499983167276,0.008446799998637289,0.013576199969975278
9.500014130026102e-06,0.0007845999789424241,0.011949400010053068,0.0035026000114157796,0.011958900024183095,0.004287199990358204
9.100011084228754e-06,0.0007425999792758375,0.012743700004648417,0.0117906000232324,0.012752800015732646,0.012533200002508238
9.69998654909432e-06,0.0008336000028066337,0.01017699998919852,0.0026208999915979803,0.010186699975747615,0.003454499994404614
8.700008038431406e-06,0.0007732000085525215,0.011227400013012812,0.002239599998574704,0.011236100021051243,0.0030128000071272254
9.400013368576765e-06,0.0008196999842766672,0.011672499997075647,0.0045937000249978155,0.011681900010444224,0.005413400009274483
9.299983503296971e-06,0.0008030000026337802,0.012149899994255975,0.0027680000057443976,0.012159199977759272,0.003571000008378178
8.400005754083395e-06,0.0007546000124420971,0.00917560001835227,0.0027577000146266073,0.009184000024106354,0.0035123000270687044
9.100011084228754e-06,0.0009568000095896423,0.0083712000050582,0.0037751000199932605,0.008380300016142428,0.004731900029582903
8.99998121894896e-06,0.0007808000082150102,0.00957989998278208,0.0025633999903220683,0.00958889996400103,0.0033441999985370785
8.599978173151612e-06,0.0007693000079598278,0.015083999984199181,0.004659800004446879,0.015092599962372333,0.005429100012406707
9.400013368576765e-06,0.0007877999742049724,0.011964500008616596,0.003380900016054511,0.011973900021985173,0.0041686999902594835
9.500014130026102e-06,0.0008025999995879829,0.012720400001853704,0.002456899994285777,0.01272990001598373,0.00325949999387376
9.100011084228754e-06,0.0008039999811444432,0.010857999994186684,0.0023099999816622585,0.010867100005270913,0.0031139999628067017
9.099981980398297e-06,0.0007946999976411462,0.015742699994007125,0.0025584999821148813,0.015751799975987524,0.0033531999797560275
8.700008038431406e-06,0.0007878999749664217,0.011778999993111938,0.002842899993993342,0.01178770000115037,0.0036307999689597636
9.199982741847634e-06,0.0007983999967109412,0.009787899994989857,0.0023892000026535243,0.009797099977731705,0.0031875999993644655
9.399984264746308e-06,0.0008342000073753297,0.011933899979339913,0.005864799983100966,0.011943299963604659,0.006698999990476295
9.200011845678091e-06,0.0007909999985713512,0.012579399975948036,0.002357999997911975,0.012588599987793714,0.003148999996483326
9.300012607127428e-06,0.0007731000077910721,0.012870200007455423,0.0025492999993730336,0.012879500020062551,0.0033224000071641058
9.100011084228754e-06,0.0007756999984849244,0.008403300016652793,0.003307400009362027,0.008412400027737021,0.0040831000078469515
8.99998121894896e-06,0.0007857000164221972,0.011676400026772171,0.002360899990890175,0.01168540000799112,0.0031466000073123723
9.300012607127428e-06,0.0007812000112608075,0.009519599989289418,0.0030578000005334616,0.009528900001896545,0.003839000011794269
8.99998121894896e-06,0.0007770000083837658,0.00952659998438321,0.0029206000035628676,0.00953559996560216,0.0036976000119466335
9.000010322779417e-06,0.0007937999907881021,0.008949899987783283,0.0025434999843128026,0.008958899998106062,0.0033372999751009047
8.800008799880743e-06,0.0007539999787695706,0.008012899983441457,0.002561100001912564,0.008021699992241338,0.0033150999806821346
9.100011084228754e-06,0.0007746999908704311,0.009741899993969128,0.0028753000078722835,0.009751000005053356,0.0036499999987427145
9.000010322779417e-06,0.0007714999956078827,0.00997399998595938,0.002073499985272065,0.00998299999628216,0.0028449999808799475
9.100011084228754e-06,0.000774099986301735,0.009525700006633997,0.0028572999872267246,0.009534800017718226,0.0036313999735284597
9.500014130026102e-06,0.0007843000057619065,0.007782600005157292,0.002644199994392693,0.007792100019287318,0.0034285000001545995
8.899980457499623e-06,0.0007667000172659755,0.010424000007333234,0.003733299992745742,0.010432899987790734,0.004500000010011718
9.100011084228754e-06,0.000766699988162145,0.0130277999851387,0.0022489999828394502,0.013036899996222928,0.0030156999710015953
8.700008038431406e-06,0.0007938999915495515,0.011660999996820465,0.0025270000041928142,0.011669700004858896,0.0033208999957423657
